# gnomAD v4.1.1 missense constraint per MANE Select transcript (gene<TAB>mis.oe<TAB>mis.z_score<TAB>constraint_flags)
# Source: gs://gcp-public-data--gnomad/release/4.1.1/constraint/gnomad.v4.1.1.constraint_metrics.tsv.bgz
# Used by filtering_r.pl for the ACMG PP2 criterion (missense in a missense-constrained gene, mis.oe < 0.6).
BCL9L	9.6261e-01	7.3095e-01	[]
BCLAF1	5.7517e-01	6.0249e+00	[]
BCLAF3	8.8558e-01	1.1182e+00	[]
BCO1	1.1593e+00	-1.7861e+00	[]
BCO2	9.6633e-01	3.7950e-01	[]
BCOR	8.6704e-01	2.1608e+00	[]
BCORL1	8.1019e-01	3.1349e+00	[]
BCR	9.2579e-01	1.3154e+00	[]
BCS1L	7.2941e-01	2.6822e+00	[]
BDH1	9.5402e-01	4.2253e-01	[]
BDH2	8.2572e-01	1.2907e+00	[]
BDKRB1	9.3802e-01	5.5535e-01	["no_exp_lof"]
BDKRB2	9.1900e-01	7.8784e-01	[]
BDNF	6.1401e-01	2.9337e+00	[]
BDP1	9.8731e-01	2.9919e-01	[]
BEAN1	9.5978e-01	3.3177e-01	[]
BECN1	7.7348e-01	2.2619e+00	[]
BECN2	8.4265e-01	1.5124e+00	["no_exp_lof"]
BEGAIN	9.3139e-01	8.5485e-01	[]
BEND2	9.4773e-01	5.3413e-01	[]
BEND3	7.8728e-01	3.0606e+00	[]
BEND4	1.0069e+00	-7.7992e-02	[]
BEND5	7.7734e-01	2.2283e+00	[]
BEND6	8.9792e-01	7.8777e-01	[]
BEND7	9.7083e-01	2.7575e-01	[]
BEST1	9.0660e-01	1.0836e+00	[]
BEST2	9.4652e-01	6.0778e-01	[]
BEST3	9.3641e-01	7.7522e-01	[]
BEST4	8.4799e-01	1.6510e+00	[]
BET1	9.5065e-01	2.4325e-01	[]
BET1L	1.0218e+00	-1.1401e-01	[]
BEX1	8.6683e-01	5.6569e-01	["no_exp_lof"]
BEX2	9.4086e-01	2.5210e-01	[]
BEX3	5.7845e-01	1.6547e+00	[]
BEX4	1.1400e+00	-5.8668e-01	["no_exp_lof"]
BEX5	1.1105e+00	-4.4055e-01	[]
BFAR	1.0692e+00	-6.8222e-01	[]
BFSP1	9.7127e-01	3.6251e-01	[]
BFSP2	9.8509e-01	1.4684e-01	[]
BGLAP	8.9355e-01	5.2614e-01	[]
BGN	9.3556e-01	4.8557e-01	[]
BHLHA15	1.0056e+00	-4.0361e-02	[]
BHLHA9	9.4003e-01	4.8930e-01	["no_exp_lof"]
BHLHB9	8.8628e-01	9.7611e-01	[]
BHLHE22	9.8017e-01	2.0398e-01	[]
BHLHE23	1.0552e+00	-4.5908e-01	["no_exp_lof"]
BHLHE40	9.2750e-01	7.0774e-01	[]
BHLHE41	1.0284e+00	-3.1061e-01	[]
BHMT	8.5932e-01	1.3359e+00	[]
BHMT2	8.9988e-01	9.1146e-01	[]
BICC1	9.0678e-01	1.3790e+00	[]
BICD1	7.9844e-01	2.9652e+00	[]
BICD2	7.6071e-01	3.4986e+00	[]
BICDL1	8.7653e-01	1.4881e+00	[]
BICDL2	1.1805e+00	-2.0141e+00	[]
BICRA	1.0423e+00	-8.4434e-01	["outlier_syn"]
BICRAL	7.9185e-01	3.2141e+00	[]
BID	8.8285e-01	7.9940e-01	[]
BIK	1.0340e+00	-2.0911e-01	[]
BIN1	8.1847e-01	2.1683e+00	[]
BIN2	8.6507e-01	1.4914e+00	[]
BIN3	1.1133e+00	-8.7028e-01	[]
BIRC2	9.6232e-01	4.3378e-01	[]
BIRC3	9.0090e-01	1.1274e+00	[]
BIRC5	9.1249e-01	4.9881e-01	[]
BIRC6	9.2318e-01	2.4964e+00	[]
BIRC7	1.0194e+00	-1.6601e-01	[]
BIVM	8.8252e-01	1.2232e+00	[]
BLCAP	6.1321e-01	1.7114e+00	[]
BLID	1.0634e+00	-3.0585e-01	["no_exp_lof"]
BLK	1.2914e+00	-3.1937e+00	[]
BLM	9.1234e-01	1.5251e+00	[]
BLMH	8.2814e-01	1.7275e+00	[]
BLNK	8.1728e-01	1.8487e+00	[]
BLOC1S1	1.1231e+00	-7.3471e-01	[]
BLOC1S2	8.3043e-01	9.4571e-01	[]
BLOC1S3	9.7383e-01	1.9821e-01	[]
BLOC1S4	1.0750e+00	-5.6195e-01	["no_exp_lof"]
BLOC1S5	1.0420e+00	-2.7098e-01	[]
BLOC1S6	8.9219e-01	6.4394e-01	[]
BLVRA	9.0211e-01	7.8995e-01	[]
BLVRB	9.6907e-01	2.2179e-01	[]
BLZF1	9.5582e-01	4.0843e-01	[]
BMERB1	9.6706e-01	2.2454e-01	[]
BMF	9.0830e-01	5.8898e-01	[]
BMI1	6.4483e-01	2.9944e+00	[]
BMP1	8.7054e-01	2.0354e+00	[]
BMP10	9.0409e-01	9.3665e-01	[]
BMP15	1.0943e+00	-7.0778e-01	[]
BMP2	8.4417e-01	1.5121e+00	[]
BMP2K	9.7250e-01	4.3935e-01	[]
BMP3	1.0836e+00	-8.5819e-01	[]
BMP4	8.2700e-01	1.7306e+00	[]
BMP5	9.6349e-01	3.7030e-01	[]
BMP6	1.0429e+00	-4.8113e-01	[]
BMP7	7.7068e-01	2.4076e+00	[]
BMP8A	4.8445e-01	5.1618e+00	[]
BMP8B	5.1154e-01	4.6329e+00	[]
BMPER	9.0370e-01	1.2098e+00	[]
BMPR1A	6.0975e-01	4.3053e+00	[]
BMPR1B	9.0029e-01	1.0511e+00	[]
BMPR2	7.9328e-01	3.1475e+00	[]
BMS1	8.6872e-01	2.2153e+00	[]
BMT2	7.5586e-01	2.2975e+00	[]
BMX	9.6392e-01	3.4120e-01	[]
BNC1	8.6118e-01	2.0859e+00	[]
BNC2	9.8729e-01	2.0288e-01	[]
BNIP1	9.9650e-01	2.4850e-02	[]
BNIP2	1.1147e+00	-9.4577e-01	[]
BNIP3	7.9617e-01	1.3709e+00	[]
BNIP3L	7.9358e-01	1.4491e+00	[]
BNIP5	1.0119e+00	-1.4455e-01	[]
BNIPL	9.0749e-01	8.3249e-01	[]
BOC	8.6589e-01	2.2238e+00	[]
BOD1	7.4445e-01	1.7042e+00	[]
BOD1L1	9.7543e-01	6.3252e-01	[]
BOD1L2	9.2451e-01	4.8526e-01	[]
BOK	1.1301e+00	-9.7338e-01	[]
BOLA1	9.7962e-01	1.1879e-01	[]
BOLA3	8.3203e-01	8.4218e-01	[]
BOLL	8.4831e-01	1.1900e+00	[]
BOP1	1.0914e+00	-1.2763e+00	[]
BORA	8.4592e-01	1.7028e+00	[]
BORCS5	9.7555e-01	1.6593e-01	[]
BORCS6	9.9622e-01	3.6575e-02	[]
BORCS7	9.4048e-01	2.8911e-01	[]
BORCS8	9.9573e-01	2.3452e-02	[]
BPGM	8.5582e-01	1.0982e+00	[]
BPHL	9.4753e-01	4.3379e-01	[]
BPI	1.0678e+00	-7.1390e-01	[]
BPIFA1	1.1325e+00	-9.8511e-01	[]
BPIFA2	1.0063e+00	-4.6678e-02	[]
BPIFA3	1.0375e+00	-2.8254e-01	[]
BPIFB1	8.9694e-01	1.0705e+00	[]
BPIFB2	9.7978e-01	2.0871e-01	[]
BPIFB4	9.9627e-01	4.4779e-02	[]
BPIFB6	1.0689e+00	-6.9800e-01	[]
BPIFC	9.6747e-01	3.3994e-01	[]
BPNT1	8.3939e-01	1.3228e+00	[]
BPNT2	9.6959e-01	2.8222e-01	[]
BPTF	7.7915e-01	5.5712e+00	[]
BRAF	5.7721e-01	5.5203e+00	[]
BRAP	7.8917e-01	2.4648e+00	[]
BRAT1	1.0954e+00	-1.3485e+00	[]
BRCA1	9.1279e-01	1.7336e+00	[]
BRCA2	1.0013e+00	-3.3838e-02	[]
BRCC3	4.8246e-01	3.3177e+00	[]
BRD1	7.8057e-01	3.7882e+00	[]
BRD2	1.0623e+00	-8.3626e-01	[]
BRD3	7.4570e-01	3.3537e+00	[]
BRD4	7.8635e-01	3.8776e+00	[]
BRD7	8.1808e-01	2.1667e+00	[]
BRD8	7.3387e-01	4.4004e+00	[]
BRD9	8.9523e-01	1.2224e+00	[]
BRDT	9.2905e-01	1.0060e+00	[]
BRF1	1.1214e+00	-1.5845e+00	[]
BRF2	9.5905e-01	4.0471e-01	[]
BRI3	7.8296e-01	1.2109e+00	[]
BRI3BP	9.4324e-01	4.4589e-01	[]
BRICD5	1.4729e+00	-3.5489e+00	["outlier_mis"]
BRINP1	8.4862e-01	2.0433e+00	[]
BRINP2	8.8941e-01	1.4811e+00	[]
BRINP3	1.0194e+00	-2.5332e-01	[]
BRIP1	8.6503e-01	2.1961e+00	[]
BRIX1	9.7044e-01	2.6230e-01	[]
BRK1	6.3572e-01	1.5343e+00	[]
BRME1	9.3455e-01	8.1868e-01	[]
BRMS1	9.3408e-01	4.9451e-01	[]
BRMS1L	7.4075e-01	2.1726e+00	[]
BROX	1.0361e+00	-3.3427e-01	[]
BRPF1	6.8241e-01	5.4825e+00	[]
BRPF3	7.3161e-01	4.5324e+00	[]
BRS3	7.2567e-01	2.0138e+00	[]
BRSK1	6.7076e-01	4.5972e+00	[]
BRSK2	7.6561e-01	3.2274e+00	[]
BRWD1	8.2349e-01	3.9200e+00	[]
BRWD3	6.8453e-01	4.9857e+00	[]
BSCL2	9.1873e-01	8.3950e-01	[]
BSDC1	8.6969e-01	1.3015e+00	[]
BSG	1.0809e+00	-8.1203e-01	[]
BSN	8.8199e-01	3.6405e+00	[]
BSND	9.0954e-01	7.8756e-01	[]
BSPH1	9.1470e-01	4.5168e-01	[]
BSPRY	9.8089e-01	1.8821e-01	[]
BST1	1.0683e+00	-5.7967e-01	[]
BST2	8.0130e-01	1.2806e+00	[]
BSX	9.3652e-01	4.7809e-01	[]
BTAF1	7.2504e-01	5.5053e+00	[]
BTBD1	8.6793e-01	1.4089e+00	[]
BTBD10	6.0537e-01	4.1042e+00	[]
BTBD11	8.8229e-01	1.9389e+00	[]
BTBD16	1.0292e+00	-3.0955e-01	[]
BTBD17	9.1134e-01	9.9420e-01	[]
BTBD18	9.2992e-01	8.6953e-01	["no_exp_lof"]
BTBD2	8.8029e-01	1.3948e+00	[]
BTBD3	6.5069e-01	3.8119e+00	[]
BTBD6	1.0049e+00	-5.5501e-02	[]
BTBD7	8.3895e-01	2.5651e+00	[]
BTBD8	9.1352e-01	1.6844e+00	[]
BTBD9	7.8469e-01	2.5349e+00	[]
BTC	1.1016e+00	-6.4891e-01	[]
BTD	1.0363e+00	-3.9481e-01	[]
BTF3	8.4031e-01	1.0894e+00	[]
BTF3L4	4.9234e-01	2.9597e+00	[]
BTG1	6.9315e-01	1.9187e+00	[]
BTG2	9.5477e-01	2.7919e-01	[]
BTG3	6.5920e-01	2.5381e+00	[]
BTG4	8.4432e-01	1.1148e+00	[]
BTK	3.8710e-01	5.8518e+00	[]
BTLA	8.4742e-01	1.1871e+00	[]
BTN1A1	8.5096e-01	1.6276e+00	[]
BTN2A1	9.6977e-01	3.3167e-01	[]
BTN2A2	9.3934e-01	6.6039e-01	[]
BTN3A1	8.5118e-01	1.5883e+00	[]
BTN3A2	6.4731e-01	3.0492e+00	[]
BTN3A3	8.7301e-01	1.4560e+00	[]
BTNL2	7.7788e-01	2.3061e+00	[]
BTNL3	7.7126e-01	2.3538e+00	[]
BTNL8	8.5260e-01	1.5615e+00	[]
BTNL9	1.0745e+00	-8.5781e-01	[]
BTRC	7.9890e-01	2.3386e+00	[]
BUB1	9.0193e-01	1.5012e+00	[]
BUB1B	9.1354e-01	1.2969e+00	[]
BUB3	7.2942e-01	2.3519e+00	[]
BUD13	1.0381e+00	-4.5649e-01	[]
BUD23	9.4948e-01	4.0956e-01	[]
BUD31	8.0200e-01	1.1471e+00	[]
BVES	9.7137e-01	2.5477e-01	[]
BYSL	9.0230e-01	1.0022e+00	[]
BZW1	4.1892e-01	5.4955e+00	[]
BZW2	8.1288e-01	1.7901e+00	[]
C10orf105	1.0919e+00	-5.4205e-01	[]
C10orf120	1.0867e+00	-7.5034e-01	[]
C10orf53	9.9306e-01	3.2144e-02	[]
C10orf62	9.8957e-01	7.4727e-02	["no_exp_lof"]
C10orf67	1.4356e+00	-3.3759e+00	[]
C10orf71	1.0357e+00	-6.4710e-01	["no_exp_lof"]
C10orf82	9.2524e-01	5.3963e-01	[]
C10orf88	9.5091e-01	4.8343e-01	[]
C10orf90	1.1017e+00	-1.2873e+00	[]
C10orf95	1.2583e+00	-1.9934e+00	["no_exp_lof"]
C10orf99	1.0051e+00	-2.1335e-02	[]
C11orf1	1.0094e+00	-5.3477e-02	[]
C11orf16	1.0237e+00	-2.4071e-01	[]
C11orf21	9.8063e-01	1.0910e-01	[]
C11orf24	9.5857e-01	4.2940e-01	[]
C11orf42	1.0730e+00	-6.4074e-01	[]
C11orf49	9.8496e-01	1.3086e-01	[]
C11orf52	8.9767e-01	5.4307e-01	[]
C11orf53	1.0846e+00	-6.4848e-01	[]
C11orf54	1.0102e+00	-8.3566e-02	[]
C11orf58	6.7632e-01	2.0627e+00	[]
C11orf65	1.0079e+00	-6.4643e-02	[]
C11orf68	1.0343e+00	-2.9523e-01	[]
C11orf71	1.0683e+00	-3.7717e-01	["no_exp_lof"]
C11orf80	1.0039e+00	-4.1111e-02	[]
C11orf86	9.8270e-01	8.9320e-02	[]
C11orf87	9.4583e-01	3.8008e-01	[]
C11orf91	8.7723e-01	8.5885e-01	[]
C11orf94	1.1964e+00	-9.6241e-01	[]
C11orf96	8.9660e-01	5.7040e-01	[]
C11orf97	1.0611e+00	-3.3072e-01	[]
C11orf98	1.1778e+00	-9.4004e-01	[]
C12orf29	9.7668e-01	1.9486e-01	[]
C12orf4	8.3726e-01	1.7578e+00	[]
C12orf40	1.1041e+00	-1.2175e+00	[]
C12orf42	1.0516e+00	-4.7142e-01	[]
C12orf43	9.6973e-01	2.3958e-01	[]
C12orf50	9.7232e-01	2.6088e-01	[]
C12orf54	1.0206e+00	-1.0786e-01	[]
C12orf56	9.9127e-01	1.0117e-01	[]
C12orf57	1.3285e+00	-1.8395e+00	[]
C12orf60	1.0027e+00	-1.9224e-02	["no_exp_lof"]
C12orf71	8.9924e-01	7.7573e-01	[]
C12orf73	1.1413e+00	-5.6690e-01	[]
C12orf75	1.1075e+00	-4.1097e-01	[]
C12orf76	1.0082e+00	-3.4530e-02	[]
C14orf119	9.7664e-01	1.2829e-01	[]
C14orf132	1.0798e+00	-3.6599e-01	[]
C14orf180	1.0260e+00	-1.6912e-01	[]
C14orf28	1.0065e+00	-5.2575e-02	[]
C14orf39	1.1070e+00	-1.1763e+00	[]
C14orf93	8.5285e-01	1.6353e+00	[]
C15orf39	9.4298e-01	8.9278e-01	[]
C15orf40	1.1935e+00	-1.1329e+00	[]
C15orf48	8.0691e-01	8.1485e-01	[]
C15orf61	1.1635e+00	-1.0178e+00	[]
C15orf62	8.9035e-01	7.0784e-01	[]
C15orf65	9.8217e-01	9.0143e-02	[]
C16orf46	1.2900e+00	-2.6984e+00	[]
C16orf54	8.3359e-01	1.2821e+00	[]
C16orf72	7.9354e-01	1.6629e+00	[]
C16orf74	1.3309e+00	-1.4526e+00	[]
C16orf78	1.0060e+00	-4.6585e-02	[]
C16orf82	8.5414e-01	8.9299e-01	["no_exp_lof"]
C16orf86	9.4030e-01	5.1919e-01	[]
C16orf87	6.2621e-01	2.1415e+00	[]
C16orf89	1.2896e+00	-2.6080e+00	[]
C16orf90	1.0827e+00	-5.4140e-01	[]
C16orf91	1.1527e+00	-8.6661e-01	[]
C16orf92	8.3446e-01	8.3238e-01	[]
C16orf95	1.2244e+00	-1.7278e+00	[]
C16orf96	1.0832e+00	-1.3579e+00	[]
C17orf100	9.7961e-01	1.1389e-01	[]
C17orf107	1.1283e+00	-8.6361e-01	[]
C17orf113	8.4873e-01	1.8713e+00	[]
C17orf49	8.7915e-01	7.7151e-01	[]
C17orf50	1.1258e+00	-8.3213e-01	[]
C17orf58	9.2978e-01	3.9530e-01	[]
C17orf64	9.5722e-01	3.1091e-01	[]
C17orf67	1.0135e+00	-6.1530e-02	[]
C17orf75	9.0325e-01	8.9825e-01	[]
C17orf78	8.1860e-01	1.3734e+00	[]
C17orf80	1.0836e+00	-9.5356e-01	[]
C17orf97	8.3461e-01	1.7091e+00	[]
C17orf98	9.7771e-01	1.3628e-01	[]
C17orf99	9.5722e-01	3.3774e-01	[]
C18orf21	1.0327e+00	-2.2357e-01	[]
C18orf25	8.7817e-01	1.1525e+00	[]
C18orf32	9.5262e-01	1.9420e-01	[]
C18orf54	1.1069e+00	-1.1361e+00	[]
C18orf63	9.1473e-01	1.0287e+00	[]
C19orf12	8.2624e-01	1.0183e+00	[]
C19orf18	9.5919e-01	2.8041e-01	[]
C19orf25	1.2220e+00	-1.1990e+00	[]
C19orf33	1.0516e+00	-2.5863e-01	[]
C19orf38	8.7148e-01	9.4858e-01	[]
C19orf44	8.6342e-01	1.6845e+00	[]
C19orf47	9.1051e-01	8.7998e-01	[]
C19orf53	1.2796e+00	-1.3584e+00	[]
C19orf54	1.0316e+00	-2.8849e-01	[]
C19orf67	9.0159e-01	9.0699e-01	[]
C19orf71	1.4691e+00	-3.4106e+00	[]
C19orf73	1.1883e+00	-1.0699e+00	["no_exp_lof"]
C19orf81	1.0224e+00	-1.6007e-01	[]
C19orf84	9.0763e-01	6.1885e-01	[]
C1D	8.4961e-01	8.1148e-01	[]
C1GALT1	9.9710e-01	2.5545e-02	[]
C1GALT1C1	7.4998e-01	1.6335e+00	["no_exp_lof"]
C1GALT1C1L	1.1824e+00	-1.5072e+00	[]
C1QA	8.3601e-01	1.2639e+00	[]
C1QB	8.6386e-01	1.0675e+00	[]
C1QBP	9.4714e-01	4.2526e-01	[]
C1QC	9.1480e-01	6.5694e-01	[]
C1QL1	9.0990e-01	7.4932e-01	[]
C1QL2	9.6672e-01	2.8728e-01	[]
C1QL3	7.3573e-01	2.1551e+00	[]
C1QL4	1.0148e+00	-1.1997e-01	[]
C1QTNF1	9.8113e-01	1.5689e-01	[]
C1QTNF12	1.1703e+00	-1.4969e+00	[]
C1QTNF2	9.7128e-01	2.4263e-01	[]
C1QTNF3	9.0913e-01	7.7334e-01	[]
C1QTNF4	1.1153e+00	-1.1002e+00	[]
C1QTNF5	8.2795e-01	1.3518e+00	[]
C1QTNF6	8.4426e-01	1.3112e+00	[]
C1QTNF7	9.0085e-01	8.0194e-01	[]
C1QTNF8	1.2928e+00	-2.4166e+00	[]
C1R	9.4135e-01	6.0128e-01	[]
C1RL	9.0233e-01	1.0405e+00	[]
C1S	8.5345e-01	1.8241e+00	[]
C1orf100	9.2353e-01	4.3591e-01	[]
C1orf105	1.0257e+00	-1.6011e-01	[]
C1orf109	9.5339e-01	3.1344e-01	[]
C1orf112	8.9688e-01	1.3830e+00	[]
C1orf115	1.0733e+00	-4.6467e-01	[]
C1orf116	1.0670e+00	-7.8059e-01	[]
C1orf122	8.8821e-01	6.0706e-01	[]
C1orf131	9.2313e-01	6.1229e-01	[]
C1orf141	1.0306e+00	-2.7798e-01	[]
C1orf146	9.6222e-01	2.3174e-01	[]
C1orf158	9.8170e-01	1.2001e-01	[]
C1orf159	9.4271e-01	4.1654e-01	[]
C1orf162	9.3653e-01	3.3098e-01	[]
C1orf167	8.1971e-01	3.2783e+00	[]
C1orf174	1.0033e+00	-2.4748e-02	[]
C1orf185	9.7673e-01	1.4893e-01	[]
C1orf189	9.3328e-01	3.1170e-01	[]
C1orf194	9.2007e-01	4.8729e-01	[]
C1orf198	8.9059e-01	9.9016e-01	[]
C1orf21	7.2433e-01	1.4088e+00	[]
C1orf210	9.6793e-01	1.6623e-01	[]
C1orf216	9.1062e-01	6.5763e-01	[]
C1orf226	9.3103e-01	5.3936e-01	[]
C1orf232	8.9441e-01	4.4670e-01	[]
C1orf35	1.1039e+00	-8.3898e-01	[]
C1orf43	9.3622e-01	4.8205e-01	[]
C1orf50	1.0864e+00	-5.8195e-01	[]
C1orf52	1.0465e+00	-3.0363e-01	[]
C1orf53	1.3196e+00	-1.8947e+00	[]
C1orf54	1.0048e+00	-2.5930e-02	[]
C1orf56	9.3940e-01	5.4908e-01	[]
C1orf68	1.0387e+00	-2.8963e-01	[]
C1orf74	9.2590e-01	5.6026e-01	[]
C1orf87	1.0538e+00	-5.7989e-01	[]
C1orf94	1.0312e+00	-3.6194e-01	[]
C2	8.4394e-01	2.0746e+00	[]
C20orf141	1.0833e+00	-5.0641e-01	[]
C20orf144	1.2871e+00	-1.8350e+00	[]
C20orf173	8.3906e-01	1.0859e+00	[]
C20orf202	1.0935e+00	-4.4309e-01	[]
C20orf203	1.0625e+00	-4.1968e-01	[]
C20orf204	1.8610e+00	-3.4786e+00	["outlier_mis"]
C20orf27	7.8811e-01	1.3994e+00	[]
C20orf85	1.0648e+00	-3.6927e-01	[]
C20orf96	1.0776e+00	-6.9696e-01	[]
C21orf58	1.0620e+00	-5.3831e-01	[]
C21orf62	8.1910e-01	1.2701e+00	[]
C21orf91	9.0824e-01	7.2305e-01	[]
C22orf15	8.8981e-01	6.4954e-01	[]
C22orf23	8.6775e-01	9.3213e-01	[]
C22orf31	9.7913e-01	1.6588e-01	[]
C22orf39	1.2490e+00	-1.3271e+00	[]
C22orf42	8.4332e-01	1.2088e+00	[]
C2CD2	8.7413e-01	1.6251e+00	[]
C2CD2L	8.6143e-01	1.8133e+00	[]
C2CD3	9.1661e-01	1.8859e+00	[]
C2CD4A	1.0624e+00	-6.3782e-01	[]
C2CD4B	1.1147e+00	-1.1760e+00	["no_exp_lof"]
C2CD4C	1.0683e+00	-7.2656e-01	[]
C2CD5	7.8932e-01	3.1917e+00	[]
C2CD6	8.3733e-01	3.1671e+00	[]
C2orf15	8.7112e-01	5.5869e-01	[]
C2orf42	9.0106e-01	1.1157e+00	[]
C2orf49	1.0539e+00	-3.8087e-01	[]
C2orf50	1.0448e+00	-2.7514e-01	[]
C2orf66	9.5508e-01	2.0279e-01	[]
C2orf68	1.0679e+00	-4.3571e-01	[]
C2orf69	8.6287e-01	1.2842e+00	[]
C2orf72	1.0355e+00	-2.8692e-01	[]
C2orf73	1.1507e+00	-1.1845e+00	[]
C2orf74	9.9359e-01	4.0381e-02	[]
C2orf76	9.9635e-01	1.9206e-02	[]
C2orf80	9.5252e-01	3.0773e-01	[]
C2orf81	9.4047e-01	7.3165e-01	[]
C2orf88	1.0054e+00	-2.4526e-02	[]
C3	7.7543e-01	4.4634e+00	[]
C3AR1	9.9224e-01	7.9946e-02	["no_exp_lof"]
C3orf14	9.4986e-01	2.5776e-01	[]
C3orf18	9.1609e-01	5.2348e-01	[]
C3orf20	9.4012e-01	8.5592e-01	[]
C3orf22	9.7750e-01	1.2766e-01	[]
C3orf33	9.2523e-01	5.9947e-01	[]
C3orf38	9.1832e-01	6.9357e-01	[]
C3orf49	1.8033e+00	-3.9688e+00	["outlier_mis"]
C3orf52	1.0165e+00	-1.1391e-01	[]
C3orf56	1.0848e+00	-6.3907e-01	["no_exp_lof"]
C3orf62	9.7234e-01	2.1064e-01	[]
C3orf70	1.0453e+00	-3.4427e-01	[]
C3orf80	9.5964e-01	3.3526e-01	[]
C3orf84	9.0112e-01	6.7226e-01	[]
C3orf85	1.3645e+00	-7.1669e-01	[]
C4A	2.3763e-01	7.5165e+00	["outlier_syn"]
C4B	2.1216e-01	7.9577e+00	["outlier_syn"]
C4BPA	7.9082e-01	2.3993e+00	[]
C4BPB	9.3113e-01	5.1118e-01	[]
C4orf17	1.0000e+00	-2.9243e-04	[]
C4orf19	8.6350e-01	1.1398e+00	[]
C4orf3	1.0365e+00	-1.4176e-01	[]
C4orf33	9.1632e-01	5.3638e-01	[]
C4orf36	1.0232e+00	-1.1444e-01	[]
C4orf45	1.0277e+00	-1.7228e-01	[]
C4orf46	1.0852e+00	-4.2876e-01	[]
C4orf47	9.2480e-01	6.1587e-01	[]
C4orf48	1.4385e+00	-1.7011e+00	[]
C4orf51	1.0518e+00	-3.4179e-01	[]
C4orf54	1.0801e+00	-1.6218e+00	[]
C5	8.6311e-01	2.5909e+00	[]
C5AR1	9.0376e-01	8.8269e-01	[]
C5AR2	9.7976e-01	1.8664e-01	["no_exp_lof"]
C5orf15	9.6184e-01	2.9637e-01	[]
C5orf22	9.3120e-01	6.7037e-01	[]
C5orf24	7.1746e-01	1.8548e+00	[]
C5orf34	9.9632e-01	4.2501e-02	[]
C5orf46	9.0955e-01	4.0043e-01	[]
C5orf47	1.0991e+00	-6.5242e-01	[]
C5orf49	1.0168e+00	-1.0161e-01	[]
C5orf51	9.2948e-01	5.5279e-01	[]
C5orf52	9.6670e-01	2.0729e-01	[]
C5orf58	1.0466e+00	-1.9023e-01	[]
C5orf63	9.2429e-01	3.6482e-01	[]
C6	1.0882e+00	-1.2500e+00	[]
C6orf118	1.1076e+00	-1.1040e+00	[]
C6orf132	9.6072e-01	6.5938e-01	[]
C6orf136	9.3835e-01	6.8022e-01	[]
C6orf141	1.0749e+00	-5.8578e-01	["no_exp_lof"]
C6orf15	8.6680e-01	1.1625e+00	[]
C6orf163	8.7894e-01	1.0185e+00	[]
C6orf226	1.1891e+00	-9.4421e-01	["no_exp_lof"]
C6orf47	8.7978e-01	9.8245e-01	[]
C6orf52	9.1038e-01	5.1614e-01	[]
C6orf58	9.4963e-01	4.2286e-01	[]
C6orf62	7.0737e-01	2.0561e+00	[]
C6orf89	9.1343e-01	7.6488e-01	[]
C7	1.0582e+00	-7.8918e-01	[]
C7orf25	8.2001e-01	1.7060e+00	[]
C7orf26	1.2280e+00	-2.3577e+00	[]
C7orf31	9.9831e-01	1.9298e-02	[]
C7orf33	8.4875e-01	9.5749e-01	[]
C7orf50	1.1508e+00	-1.0052e+00	[]
C7orf57	9.5499e-01	3.6543e-01	[]
C7orf61	8.4764e-01	1.0444e+00	[]
C8A	1.0788e+00	-9.0473e-01	[]
C8B	1.0893e+00	-1.0258e+00	[]
C8G	1.1220e+00	-8.5083e-01	[]
C8orf33	1.2534e+00	-1.8546e+00	[]
C8orf34	1.0132e+00	-1.4370e-01	[]
C8orf48	1.5964e+00	-4.8482e+00	["no_exp_lof","outlier_mis"]
C8orf58	1.1189e+00	-1.1120e+00	[]
C8orf74	1.3924e+00	-3.2186e+00	[]
C8orf76	1.0438e+00	-3.9297e-01	[]
C8orf82	1.2226e+00	-1.6911e+00	[]
C8orf88	8.6128e-01	6.8659e-01	[]
C8orf89	9.8112e-01	1.0936e-01	[]
C9	1.1103e+00	-1.2181e+00	[]
C9orf116	9.5334e-01	2.7118e-01	[]
C9orf131	1.0617e+00	-9.4489e-01	[]
C9orf135	1.0815e+00	-5.8147e-01	[]
C9orf152	1.0238e+00	-1.7191e-01	[]
C9orf153	9.7332e-01	1.1986e-01	[]
C9orf24	1.0047e+00	-3.7512e-02	[]
C9orf40	9.5347e-01	3.2517e-01	[]
C9orf43	9.6060e-01	3.9584e-01	[]
C9orf57	8.6614e-01	7.2842e-01	[]
C9orf64	9.6426e-01	3.1544e-01	[]
C9orf72	1.0637e+00	-6.4930e-01	[]
C9orf78	7.8475e-01	1.7678e+00	[]
C9orf85	9.2409e-01	4.4171e-01	[]
CA1	1.0789e+00	-5.9269e-01	[]
CA10	8.5429e-01	1.2579e+00	[]
CA11	7.9126e-01	1.8345e+00	[]
CA12	9.6597e-01	3.0835e-01	[]
CA13	9.8773e-01	9.3486e-02	[]
CA14	9.6261e-01	3.1936e-01	[]
CA2	9.5323e-01	3.5383e-01	[]
CA3	8.9809e-01	7.8769e-01	[]
CA4	9.9322e-01	5.7565e-02	[]
CA5A	1.1104e+00	-9.4176e-01	[]
CA5B	9.3592e-01	4.3395e-01	[]
CA6	9.8701e-01	1.0825e-01	[]
CA7	6.1249e-01	3.0964e+00	[]
CA8	7.6530e-01	1.8801e+00	[]
